axis,descriptor_0,descriptor_1,significant_difference
characteristics,with a criminal background,with diabetes,0.4230769230769231
characteristics,with a criminal background,with four kids,0.8076923076923077
characteristics,with a criminal background,with many children,0.6538461538461539
characteristics,with a criminal background,with many kids,0.7307692307692307
characteristics,with a criminal background,with migraines,1.0
characteristics,with a criminal background,with no children,0.9230769230769231
characteristics,with a criminal background,with no kids,0.9230769230769231
characteristics,with a criminal background,with one boy,0.7307692307692307
characteristics,with a criminal background,with one boy and one girl,0.9615384615384616
characteristics,with a criminal background,with one girl,0.6923076923076923
characteristics,with a criminal background,with one girl and one boy,0.9615384615384616
characteristics,with a criminal background,with one kid,0.3076923076923077
characteristics,with a criminal background,with three kids,0.9615384615384616
characteristics,with a criminal background,with two kids,1.0
characteristics,with a gambling problem,with asthma,0.34615384615384615
characteristics,with a gambling problem,with dementia,0.4230769230769231
characteristics,with a gambling problem,with diabetes,0.5384615384615384
characteristics,with a gambling problem,with four kids,0.3076923076923077
characteristics,with a gambling problem,with many children,0.19230769230769232
characteristics,with a gambling problem,with many kids,0.3076923076923077
characteristics,with a gambling problem,with migraines,0.6923076923076923
characteristics,with a gambling problem,with no children,0.6153846153846154
characteristics,with a gambling problem,with no kids,0.6538461538461539
characteristics,with a gambling problem,with one boy,0.9230769230769231
characteristics,with a gambling problem,with one boy and one girl,0.9615384615384616
characteristics,with a gambling problem,with one girl,0.9230769230769231
characteristics,with a gambling problem,with one girl and one boy,0.7692307692307693
characteristics,with a gambling problem,with one kid,0.23076923076923078
characteristics,with a gambling problem,with three kids,0.6538461538461539
characteristics,with a gambling problem,with two kids,0.7692307692307693
characteristics,with asthma,with dementia,0.19230769230769232
characteristics,with asthma,with diabetes,0.3076923076923077
characteristics,with asthma,with four kids,0.6538461538461539
characteristics,with asthma,with many children,0.5769230769230769
characteristics,with asthma,with many kids,0.5769230769230769
characteristics,with asthma,with migraines,1.0
characteristics,with asthma,with no children,0.7692307692307693
characteristics,with asthma,with no kids,0.7692307692307693
characteristics,with asthma,with one boy,0.8846153846153846
characteristics,with asthma,with one boy and one girl,0.9615384615384616
characteristics,with asthma,with one girl,0.9230769230769231
characteristics,with asthma,with one girl and one boy,0.9615384615384616
characteristics,with asthma,with one kid,0.23076923076923078
characteristics,with asthma,with three kids,0.6538461538461539
characteristics,with asthma,with two kids,0.6923076923076923
characteristics,with dementia,with diabetes,0.8461538461538461
characteristics,with dementia,with four kids,0.6538461538461539
characteristics,with dementia,with many children,0.4230769230769231
characteristics,with dementia,with many kids,0.4230769230769231
characteristics,with dementia,with migraines,0.6538461538461539
characteristics,with dementia,with no children,0.5384615384615384
characteristics,with dementia,with no kids,0.5769230769230769
characteristics,with dementia,with one boy,0.9615384615384616
characteristics,with dementia,with one boy and one girl,0.8846153846153846
characteristics,with dementia,with one girl,1.0
characteristics,with dementia,with one girl and one boy,0.6923076923076923
characteristics,with dementia,with one kid,0.4230769230769231
characteristics,with dementia,with three kids,0.7692307692307693
characteristics,with dementia,with two kids,0.6923076923076923
characteristics,with diabetes,with four kids,0.8076923076923077
characteristics,with diabetes,with many children,0.6538461538461539
characteristics,with diabetes,with many kids,0.7307692307692307
characteristics,with diabetes,with migraines,1.0
characteristics,with diabetes,with no children,0.9615384615384616
characteristics,with diabetes,with no kids,1.0
characteristics,with diabetes,with one boy,0.5769230769230769
characteristics,with diabetes,with one boy and one girl,0.9615384615384616
characteristics,with diabetes,with one girl,0.6538461538461539
characteristics,with diabetes,with one girl and one boy,0.9615384615384616
characteristics,with diabetes,with one kid,0.19230769230769232
characteristics,with diabetes,with three kids,0.9230769230769231
characteristics,with diabetes,with two kids,0.9615384615384616
characteristics,with four kids,with many children,0.15384615384615385
characteristics,with four kids,with many kids,0.11538461538461539
characteristics,with four kids,with migraines,0.34615384615384615
characteristics,with four kids,with no children,0.38461538461538464
characteristics,with four kids,with no kids,0.4230769230769231
characteristics,with four kids,with one boy,1.0
characteristics,with four kids,with one boy and one girl,0.7307692307692307
characteristics,with four kids,with one girl,1.0
characteristics,with four kids,with one girl and one boy,0.5769230769230769
characteristics,with four kids,with one kid,0.6538461538461539
characteristics,with four kids,with three kids,0.11538461538461539
characteristics,with four kids,with two kids,0.6538461538461539
characteristics,with many children,with many kids,0.0
characteristics,with many children,with migraines,0.5384615384615384
characteristics,with many children,with no children,0.6153846153846154
characteristics,with many children,with no kids,0.7692307692307693
characteristics,with many children,with one boy,1.0
characteristics,with many children,with one boy and one girl,0.8846153846153846
characteristics,with many children,with one girl,1.0
characteristics,with many children,with one girl and one boy,0.5769230769230769
characteristics,with many children,with one kid,0.38461538461538464
characteristics,with many children,with three kids,0.46153846153846156
characteristics,with many children,with two kids,0.6923076923076923
characteristics,with many kids,with migraines,0.5384615384615384
characteristics,with many kids,with no children,0.5384615384615384
characteristics,with many kids,with no kids,0.6923076923076923
characteristics,with many kids,with one boy,1.0
characteristics,with many kids,with one boy and one girl,0.8846153846153846
characteristics,with many kids,with one girl,1.0
characteristics,with many kids,with one girl and one boy,0.6538461538461539
characteristics,with many kids,with one kid,0.5
characteristics,with many kids,with three kids,0.5384615384615384
characteristics,with many kids,with two kids,0.6923076923076923
characteristics,with migraines,with no children,0.38461538461538464
characteristics,with migraines,with no kids,0.38461538461538464
characteristics,with migraines,with one boy,1.0
characteristics,with migraines,with one boy and one girl,0.4230769230769231
characteristics,with migraines,with one girl,1.0
characteristics,with migraines,with one girl and one boy,0.07692307692307693
characteristics,with migraines,with one kid,0.9615384615384616
characteristics,with migraines,with three kids,0.5
characteristics,with migraines,with two kids,0.6153846153846154
characteristics,with no children,with no kids,0.038461538461538464
characteristics,with no children,with one boy,1.0
characteristics,with no children,with one boy and one girl,0.5769230769230769
characteristics,with no children,with one girl,1.0
characteristics,with no children,with one girl and one boy,0.3076923076923077
characteristics,with no children,with one kid,0.9615384615384616
characteristics,with no children,with three kids,0.2692307692307692
characteristics,with no children,with two kids,0.46153846153846156
characteristics,with no kids,with one boy,1.0
characteristics,with no kids,with one boy and one girl,0.5
characteristics,with no kids,with one girl,1.0
characteristics,with no kids,with one girl and one boy,0.34615384615384615
characteristics,with no kids,with one kid,0.9615384615384616
characteristics,with no kids,with three kids,0.19230769230769232
characteristics,with no kids,with two kids,0.2692307692307692
characteristics,with one boy,with one boy and one girl,1.0
characteristics,with one boy,with one girl,0.038461538461538464
characteristics,with one boy,with one girl and one boy,1.0
characteristics,with one boy,with one kid,0.9230769230769231
characteristics,with one boy,with three kids,1.0
characteristics,with one boy,with two kids,1.0
characteristics,with one boy and one girl,with one girl,1.0
characteristics,with one boy and one girl,with one girl and one boy,0.2692307692307692
characteristics,with one boy and one girl,with one kid,0.9615384615384616
characteristics,with one boy and one girl,with three kids,0.5
characteristics,with one boy and one girl,with two kids,0.5769230769230769
characteristics,with one girl,with one girl and one boy,1.0
characteristics,with one girl,with one kid,0.9230769230769231
characteristics,with one girl,with three kids,1.0
characteristics,with one girl,with two kids,1.0
characteristics,with one girl and one boy,with one kid,0.9615384615384616
characteristics,with one girl and one boy,with three kids,0.46153846153846156
characteristics,with one girl and one boy,with two kids,0.5
characteristics,with one kid,with three kids,0.8076923076923077
characteristics,with one kid,with two kids,1.0
characteristics,with three kids,with two kids,0.07692307692307693
cultural,Baby Boomer,Boomer,0.8076923076923077
cultural,Baby Boomer,Gen-X,0.5769230769230769
cultural,Baby Boomer,Gen-Z,0.9615384615384616
cultural,Baby Boomer,Greatest Generation,1.0
cultural,Baby Boomer,Millennial,0.5769230769230769
cultural,Baby Boomer,NIMBY,0.9615384615384616
cultural,Baby Boomer,Zoomer,1.0
cultural,Baby Boomer,blue-collar,0.46153846153846156
cultural,Baby Boomer,bougie,0.5
cultural,Baby Boomer,cosmopolitan,1.0
cultural,Baby Boomer,country,0.5384615384615384
cultural,Baby Boomer,goth,0.8461538461538461
cultural,Baby Boomer,hillbilly,0.38461538461538464
cultural,Baby Boomer,hippie,0.7307692307692307
cultural,Baby Boomer,hippy,0.5769230769230769
cultural,Baby Boomer,hipster,0.6923076923076923
cultural,Baby Boomer,incel,0.6153846153846154
cultural,Baby Boomer,privileged,0.9615384615384616
cultural,Baby Boomer,redneck,0.46153846153846156
cultural,Baby Boomer,rural,0.5769230769230769
cultural,Baby Boomer,underprivileged,1.0
cultural,Baby Boomer,white-collar,0.5384615384615384
cultural,Baby Boomer,yuppie,0.4230769230769231
cultural,Boomer,Gen-X,0.5
cultural,Boomer,Gen-Z,0.8846153846153846
cultural,Boomer,Greatest Generation,1.0
cultural,Boomer,Millennial,0.6538461538461539
cultural,Boomer,NIMBY,0.8846153846153846
cultural,Boomer,Zoomer,0.9615384615384616
cultural,Boomer,blue-collar,0.8076923076923077
cultural,Boomer,bougie,0.5
cultural,Boomer,cosmopolitan,1.0
cultural,Boomer,country,0.6538461538461539
cultural,Boomer,goth,0.46153846153846156
cultural,Boomer,hillbilly,0.8461538461538461
cultural,Boomer,hippie,1.0
cultural,Boomer,hippy,0.8076923076923077
cultural,Boomer,hipster,1.0
cultural,Boomer,incel,0.34615384615384615
cultural,Boomer,privileged,0.9615384615384616
cultural,Boomer,redneck,0.9615384615384616
cultural,Boomer,rural,0.6153846153846154
cultural,Boomer,underprivileged,0.8846153846153846
cultural,Boomer,white-collar,0.5769230769230769
cultural,Boomer,yuppie,1.0
cultural,Gen-X,Gen-Z,1.0
cultural,Gen-X,Greatest Generation,1.0
cultural,Gen-X,Millennial,0.5384615384615384
cultural,Gen-X,NIMBY,1.0
cultural,Gen-X,Zoomer,1.0
cultural,Gen-X,blue-collar,0.38461538461538464
cultural,Gen-X,bougie,0.3076923076923077
cultural,Gen-X,cosmopolitan,1.0
cultural,Gen-X,country,0.38461538461538464
cultural,Gen-X,goth,0.8461538461538461
cultural,Gen-X,hillbilly,0.38461538461538464
cultural,Gen-X,hippie,1.0
cultural,Gen-X,hippy,0.34615384615384615
cultural,Gen-X,hipster,0.9615384615384616
cultural,Gen-X,incel,0.11538461538461539
cultural,Gen-X,privileged,1.0
cultural,Gen-X,redneck,0.6923076923076923
cultural,Gen-X,rural,0.34615384615384615
cultural,Gen-X,underprivileged,0.9615384615384616
cultural,Gen-X,white-collar,0.2692307692307692
cultural,Gen-X,yuppie,0.8461538461538461
cultural,Gen-Z,Greatest Generation,0.6538461538461539
cultural,Gen-Z,Millennial,0.9230769230769231
cultural,Gen-Z,NIMBY,0.11538461538461539
cultural,Gen-Z,Zoomer,0.11538461538461539
cultural,Gen-Z,blue-collar,1.0
cultural,Gen-Z,bougie,0.8846153846153846
cultural,Gen-Z,cosmopolitan,0.8076923076923077
cultural,Gen-Z,country,0.9230769230769231
cultural,Gen-Z,goth,0.2692307692307692
cultural,Gen-Z,hillbilly,1.0
cultural,Gen-Z,hippie,1.0
cultural,Gen-Z,hippy,0.9615384615384616
cultural,Gen-Z,hipster,1.0
cultural,Gen-Z,incel,1.0
cultural,Gen-Z,privileged,0.46153846153846156
cultural,Gen-Z,redneck,1.0
cultural,Gen-Z,rural,0.6923076923076923
cultural,Gen-Z,underprivileged,0.4230769230769231
cultural,Gen-Z,white-collar,0.8076923076923077
cultural,Gen-Z,yuppie,1.0
cultural,Greatest Generation,Millennial,1.0
cultural,Greatest Generation,NIMBY,0.5
cultural,Greatest Generation,Zoomer,0.5769230769230769
cultural,Greatest Generation,blue-collar,1.0
cultural,Greatest Generation,bougie,1.0
cultural,Greatest Generation,cosmopolitan,0.5384615384615384
cultural,Greatest Generation,country,1.0
cultural,Greatest Generation,goth,0.7692307692307693
cultural,Greatest Generation,hillbilly,1.0
cultural,Greatest Generation,hippie,1.0
cultural,Greatest Generation,hippy,1.0
cultural,Greatest Generation,hipster,1.0
cultural,Greatest Generation,incel,1.0
cultural,Greatest Generation,privileged,0.38461538461538464
cultural,Greatest Generation,redneck,1.0
cultural,Greatest Generation,rural,0.9615384615384616
cultural,Greatest Generation,underprivileged,0.4230769230769231
cultural,Greatest Generation,white-collar,1.0
cultural,Greatest Generation,yuppie,1.0
cultural,Millennial,NIMBY,1.0
cultural,Millennial,Zoomer,0.9615384615384616
cultural,Millennial,blue-collar,0.34615384615384615
cultural,Millennial,bougie,0.23076923076923078
cultural,Millennial,cosmopolitan,1.0
cultural,Millennial,country,0.11538461538461539
cultural,Millennial,goth,0.8076923076923077
cultural,Millennial,hillbilly,0.5
cultural,Millennial,hippie,1.0
cultural,Millennial,hippy,0.07692307692307693
cultural,Millennial,hipster,0.8846153846153846
cultural,Millennial,incel,0.5769230769230769
cultural,Millennial,privileged,1.0
cultural,Millennial,redneck,0.4230769230769231
cultural,Millennial,rural,0.3076923076923077
cultural,Millennial,underprivileged,0.8076923076923077
cultural,Millennial,white-collar,0.19230769230769232
cultural,Millennial,yuppie,0.46153846153846156
cultural,NIMBY,Zoomer,0.34615384615384615
cultural,NIMBY,blue-collar,1.0
cultural,NIMBY,bougie,0.9230769230769231
cultural,NIMBY,cosmopolitan,0.6923076923076923
cultural,NIMBY,country,0.9230769230769231
cultural,NIMBY,goth,0.5769230769230769
cultural,NIMBY,hillbilly,1.0
cultural,NIMBY,hippie,1.0
cultural,NIMBY,hippy,0.9615384615384616
cultural,NIMBY,hipster,1.0
cultural,NIMBY,incel,1.0
cultural,NIMBY,privileged,0.46153846153846156
cultural,NIMBY,redneck,1.0
cultural,NIMBY,rural,0.8076923076923077
cultural,NIMBY,underprivileged,0.46153846153846156
cultural,NIMBY,white-collar,0.8846153846153846
cultural,NIMBY,yuppie,1.0
cultural,Zoomer,blue-collar,1.0
cultural,Zoomer,bougie,0.9230769230769231
cultural,Zoomer,cosmopolitan,0.6923076923076923
cultural,Zoomer,country,0.9615384615384616
cultural,Zoomer,goth,0.23076923076923078
cultural,Zoomer,hillbilly,1.0
cultural,Zoomer,hippie,1.0
cultural,Zoomer,hippy,0.9615384615384616
cultural,Zoomer,hipster,1.0
cultural,Zoomer,incel,1.0
cultural,Zoomer,privileged,0.38461538461538464
cultural,Zoomer,redneck,1.0
cultural,Zoomer,rural,0.8076923076923077
cultural,Zoomer,underprivileged,0.5
cultural,Zoomer,white-collar,1.0
cultural,Zoomer,yuppie,1.0
cultural,blue-collar,bougie,0.4230769230769231
cultural,blue-collar,cosmopolitan,1.0
cultural,blue-collar,country,0.23076923076923078
cultural,blue-collar,goth,1.0
cultural,blue-collar,hillbilly,0.11538461538461539
cultural,blue-collar,hippie,1.0
cultural,blue-collar,hippy,0.23076923076923078
cultural,blue-collar,hipster,0.9615384615384616
cultural,blue-collar,incel,0.38461538461538464
cultural,blue-collar,privileged,1.0
cultural,blue-collar,redneck,0.23076923076923078
cultural,blue-collar,rural,0.5
cultural,blue-collar,underprivileged,1.0
cultural,blue-collar,white-collar,0.46153846153846156
cultural,blue-collar,yuppie,0.2692307692307692
cultural,bougie,cosmopolitan,0.9615384615384616
cultural,bougie,country,0.2692307692307692
cultural,bougie,goth,0.8076923076923077
cultural,bougie,hillbilly,0.34615384615384615
cultural,bougie,hippie,1.0
cultural,bougie,hippy,0.3076923076923077
cultural,bougie,hipster,1.0
cultural,bougie,incel,0.23076923076923078
cultural,bougie,privileged,1.0
cultural,bougie,redneck,0.6153846153846154
cultural,bougie,rural,0.19230769230769232
cultural,bougie,underprivileged,0.8846153846153846
cultural,bougie,white-collar,0.11538461538461539
cultural,bougie,yuppie,0.7307692307692307
cultural,cosmopolitan,country,1.0
cultural,cosmopolitan,goth,0.8461538461538461
cultural,cosmopolitan,hillbilly,1.0
cultural,cosmopolitan,hippie,1.0
cultural,cosmopolitan,hippy,1.0
cultural,cosmopolitan,hipster,1.0
cultural,cosmopolitan,incel,1.0
cultural,cosmopolitan,privileged,0.46153846153846156
cultural,cosmopolitan,redneck,1.0
cultural,cosmopolitan,rural,0.8846153846153846
cultural,cosmopolitan,underprivileged,0.6153846153846154
cultural,cosmopolitan,white-collar,1.0
cultural,cosmopolitan,yuppie,1.0
cultural,country,goth,0.8846153846153846
cultural,country,hillbilly,0.46153846153846156
cultural,country,hippie,0.8846153846153846
cultural,country,hippy,0.11538461538461539
cultural,country,hipster,0.7307692307692307
cultural,country,incel,0.46153846153846156
cultural,country,privileged,1.0
cultural,country,redneck,0.5
cultural,country,rural,0.3076923076923077
cultural,country,underprivileged,0.8076923076923077
cultural,country,white-collar,0.3076923076923077
cultural,country,yuppie,0.3076923076923077
cultural,goth,hillbilly,0.9615384615384616
cultural,goth,hippie,1.0
cultural,goth,hippy,0.9230769230769231
cultural,goth,hipster,1.0
cultural,goth,incel,0.7307692307692307
cultural,goth,privileged,0.7307692307692307
cultural,goth,redneck,1.0
cultural,goth,rural,0.6153846153846154
cultural,goth,underprivileged,0.6153846153846154
cultural,goth,white-collar,0.6923076923076923
cultural,goth,yuppie,1.0
cultural,hillbilly,hippie,0.8846153846153846
cultural,hillbilly,hippy,0.4230769230769231
cultural,hillbilly,hipster,0.9615384615384616
cultural,hillbilly,incel,0.3076923076923077
cultural,hillbilly,privileged,1.0
cultural,hillbilly,redneck,0.2692307692307692
cultural,hillbilly,rural,0.4230769230769231
cultural,hillbilly,underprivileged,1.0
cultural,hillbilly,white-collar,0.34615384615384615
cultural,hillbilly,yuppie,0.5
cultural,hippie,hippy,1.0
cultural,hippie,hipster,0.46153846153846156
cultural,hippie,incel,1.0
cultural,hippie,privileged,1.0
cultural,hippie,redneck,0.8461538461538461
cultural,hippie,rural,1.0
cultural,hippie,underprivileged,1.0
cultural,hippie,white-collar,1.0
cultural,hippie,yuppie,0.7692307692307693
cultural,hippy,hipster,0.9615384615384616
cultural,hippy,incel,0.5384615384615384
cultural,hippy,privileged,1.0
cultural,hippy,redneck,0.34615384615384615
cultural,hippy,rural,0.34615384615384615
cultural,hippy,underprivileged,0.8461538461538461
cultural,hippy,white-collar,0.23076923076923078
cultural,hippy,yuppie,0.5384615384615384
cultural,hipster,incel,1.0
cultural,hipster,privileged,1.0
cultural,hipster,redneck,0.6923076923076923
cultural,hipster,rural,0.9230769230769231
cultural,hipster,underprivileged,1.0
cultural,hipster,white-collar,0.9230769230769231
cultural,hipster,yuppie,0.4230769230769231
cultural,incel,privileged,1.0
cultural,incel,redneck,0.6923076923076923
cultural,incel,rural,0.4230769230769231
cultural,incel,underprivileged,1.0
cultural,incel,white-collar,0.38461538461538464
cultural,incel,yuppie,0.8461538461538461
cultural,privileged,redneck,1.0
cultural,privileged,rural,0.9615384615384616
cultural,privileged,underprivileged,0.34615384615384615
cultural,privileged,white-collar,1.0
cultural,privileged,yuppie,1.0
cultural,redneck,rural,0.6923076923076923
cultural,redneck,underprivileged,1.0
cultural,redneck,white-collar,0.6923076923076923
cultural,redneck,yuppie,0.07692307692307693
cultural,rural,underprivileged,0.7307692307692307
cultural,rural,white-collar,0.15384615384615385
cultural,rural,yuppie,0.7307692307692307
cultural,underprivileged,white-collar,0.8076923076923077
cultural,underprivileged,yuppie,1.0
cultural,white-collar,yuppie,0.7692307692307693
gender_and_sex,AFAB,AMAB,1.0
gender_and_sex,AFAB,F2M,0.8461538461538461
gender_and_sex,AFAB,FTM,0.46153846153846156
gender_and_sex,AFAB,M2F,0.5384615384615384
gender_and_sex,AFAB,MTF,0.9230769230769231
gender_and_sex,AFAB,agender,0.46153846153846156
gender_and_sex,AFAB,androgyne,0.4230769230769231
gender_and_sex,AFAB,androgynous,0.9615384615384616
gender_and_sex,AFAB,bigender,0.2692307692307692
gender_and_sex,AFAB,butch,0.7692307692307693
gender_and_sex,AFAB,cis,0.7692307692307693
gender_and_sex,AFAB,cisgender,1.0
gender_and_sex,AFAB,effeminate,1.0
gender_and_sex,AFAB,enby,0.8846153846153846
gender_and_sex,AFAB,endosex,0.6923076923076923
gender_and_sex,AFAB,female,0.8076923076923077
gender_and_sex,AFAB,feminine,0.34615384615384615
gender_and_sex,AFAB,femme,0.5
gender_and_sex,AFAB,gender neutral,0.8461538461538461
gender_and_sex,AFAB,gender non-conforming,1.0
gender_and_sex,AFAB,gender-conforming,0.8846153846153846
gender_and_sex,AFAB,genderfluid,0.6538461538461539
gender_and_sex,AFAB,genderless,0.9230769230769231
gender_and_sex,AFAB,genderqueer,0.8461538461538461
gender_and_sex,AFAB,hermaphrodite,1.0
gender_and_sex,AFAB,intersex,0.9615384615384616
gender_and_sex,AFAB,male,0.8076923076923077
gender_and_sex,AFAB,manly,0.46153846153846156
gender_and_sex,AFAB,masculine,0.3076923076923077
gender_and_sex,AFAB,neutrois,1.0
gender_and_sex,AFAB,non-binary,0.5
gender_and_sex,AFAB,nonbinary,0.8076923076923077
gender_and_sex,AFAB,queer,0.8846153846153846
gender_and_sex,AFAB,trans,0.4230769230769231
gender_and_sex,AFAB,trans fem,0.5769230769230769
gender_and_sex,AFAB,trans female,0.4230769230769231
gender_and_sex,AFAB,trans feminine,0.9615384615384616
gender_and_sex,AFAB,trans femme,0.9230769230769231
gender_and_sex,AFAB,trans male,0.5384615384615384
gender_and_sex,AFAB,trans masc,1.0
gender_and_sex,AFAB,trans masculine,0.7307692307692307
gender_and_sex,AFAB,transgender,0.7307692307692307
gender_and_sex,AFAB,transsexual,0.9230769230769231
gender_and_sex,AFAB,two-spirit,0.4230769230769231
gender_and_sex,AFAB,womanly,0.34615384615384615
gender_and_sex,AMAB,F2M,1.0
gender_and_sex,AMAB,FTM,1.0
gender_and_sex,AMAB,M2F,1.0
gender_and_sex,AMAB,MTF,0.5384615384615384
gender_and_sex,AMAB,agender,1.0
gender_and_sex,AMAB,androgyne,1.0
gender_and_sex,AMAB,androgynous,1.0
gender_and_sex,AMAB,bigender,1.0
gender_and_sex,AMAB,butch,0.8461538461538461
gender_and_sex,AMAB,cis,0.8076923076923077
gender_and_sex,AMAB,cisgender,0.6923076923076923
gender_and_sex,AMAB,effeminate,1.0
gender_and_sex,AMAB,enby,1.0
gender_and_sex,AMAB,endosex,1.0
gender_and_sex,AMAB,female,1.0
gender_and_sex,AMAB,feminine,1.0
gender_and_sex,AMAB,femme,1.0
gender_and_sex,AMAB,gender neutral,1.0
gender_and_sex,AMAB,gender non-conforming,1.0
gender_and_sex,AMAB,gender-conforming,1.0
gender_and_sex,AMAB,genderfluid,1.0
gender_and_sex,AMAB,genderless,1.0
gender_and_sex,AMAB,genderqueer,0.7692307692307693
gender_and_sex,AMAB,hermaphrodite,1.0
gender_and_sex,AMAB,intersex,1.0
gender_and_sex,AMAB,male,1.0
gender_and_sex,AMAB,manly,1.0
gender_and_sex,AMAB,masculine,1.0
gender_and_sex,AMAB,neutrois,0.8076923076923077
gender_and_sex,AMAB,non-binary,1.0
gender_and_sex,AMAB,nonbinary,0.8846153846153846
gender_and_sex,AMAB,queer,0.8076923076923077
gender_and_sex,AMAB,trans,1.0
gender_and_sex,AMAB,trans fem,1.0
gender_and_sex,AMAB,trans female,1.0
gender_and_sex,AMAB,trans feminine,0.8076923076923077
gender_and_sex,AMAB,trans femme,1.0
gender_and_sex,AMAB,trans male,1.0
gender_and_sex,AMAB,trans masc,0.6923076923076923
gender_and_sex,AMAB,trans masculine,0.9615384615384616
gender_and_sex,AMAB,transgender,1.0
gender_and_sex,AMAB,transsexual,1.0
gender_and_sex,AMAB,two-spirit,1.0
gender_and_sex,AMAB,womanly,1.0
gender_and_sex,F2M,FTM,0.6923076923076923
gender_and_sex,F2M,M2F,0.34615384615384615
gender_and_sex,F2M,MTF,1.0
gender_and_sex,F2M,agender,0.9230769230769231
gender_and_sex,F2M,androgyne,1.0
gender_and_sex,F2M,androgynous,0.8846153846153846
gender_and_sex,F2M,bigender,0.6153846153846154
gender_and_sex,F2M,butch,1.0
gender_and_sex,F2M,cis,1.0
gender_and_sex,F2M,cisgender,1.0
gender_and_sex,F2M,effeminate,1.0
gender_and_sex,F2M,enby,1.0
gender_and_sex,F2M,endosex,0.9615384615384616
gender_and_sex,F2M,female,0.5384615384615384
gender_and_sex,F2M,feminine,0.8076923076923077
gender_and_sex,F2M,femme,0.9615384615384616
gender_and_sex,F2M,gender neutral,0.3076923076923077
gender_and_sex,F2M,gender non-conforming,1.0
gender_and_sex,F2M,gender-conforming,0.5769230769230769
gender_and_sex,F2M,genderfluid,0.8846153846153846
gender_and_sex,F2M,genderless,0.6923076923076923
gender_and_sex,F2M,genderqueer,1.0
gender_and_sex,F2M,hermaphrodite,1.0
gender_and_sex,F2M,intersex,0.5384615384615384
gender_and_sex,F2M,male,0.34615384615384615
gender_and_sex,F2M,manly,0.15384615384615385
gender_and_sex,F2M,masculine,0.5769230769230769
gender_and_sex,F2M,neutrois,1.0
gender_and_sex,F2M,non-binary,0.6538461538461539
gender_and_sex,F2M,nonbinary,1.0
gender_and_sex,F2M,queer,1.0
gender_and_sex,F2M,trans,0.34615384615384615
gender_and_sex,F2M,trans fem,0.9615384615384616
gender_and_sex,F2M,trans female,0.7692307692307693
gender_and_sex,F2M,trans feminine,1.0
gender_and_sex,F2M,trans femme,1.0
gender_and_sex,F2M,trans male,1.0
gender_and_sex,F2M,trans masc,1.0
gender_and_sex,F2M,trans masculine,1.0
gender_and_sex,F2M,transgender,0.5
gender_and_sex,F2M,transsexual,0.4230769230769231
gender_and_sex,F2M,two-spirit,1.0
gender_and_sex,F2M,womanly,0.8461538461538461
gender_and_sex,FTM,M2F,0.4230769230769231
gender_and_sex,FTM,MTF,1.0
gender_and_sex,FTM,agender,0.5
gender_and_sex,FTM,androgyne,0.4230769230769231
gender_and_sex,FTM,androgynous,1.0
gender_and_sex,FTM,bigender,0.2692307692307692
gender_and_sex,FTM,butch,0.8461538461538461
gender_and_sex,FTM,cis,0.8461538461538461
gender_and_sex,FTM,cisgender,1.0
gender_and_sex,FTM,effeminate,1.0
gender_and_sex,FTM,enby,0.9230769230769231
gender_and_sex,FTM,endosex,0.6153846153846154
gender_and_sex,FTM,female,0.7692307692307693
gender_and_sex,FTM,feminine,0.4230769230769231
gender_and_sex,FTM,femme,0.5384615384615384
gender_and_sex,FTM,gender neutral,0.7307692307692307
gender_and_sex,FTM,gender non-conforming,1.0
gender_and_sex,FTM,gender-conforming,1.0
gender_and_sex,FTM,genderfluid,0.3076923076923077
gender_and_sex,FTM,genderless,1.0
gender_and_sex,FTM,genderqueer,1.0
gender_and_sex,FTM,hermaphrodite,1.0
gender_and_sex,FTM,intersex,1.0
gender_and_sex,FTM,male,0.7307692307692307
gender_and_sex,FTM,manly,0.5384615384615384
gender_and_sex,FTM,masculine,0.34615384615384615
gender_and_sex,FTM,neutrois,1.0
gender_and_sex,FTM,non-binary,0.19230769230769232
gender_and_sex,FTM,nonbinary,0.9230769230769231
gender_and_sex,FTM,queer,0.8846153846153846
gender_and_sex,FTM,trans,0.5
gender_and_sex,FTM,trans fem,0.6538461538461539
gender_and_sex,FTM,trans female,0.2692307692307692
gender_and_sex,FTM,trans feminine,0.9615384615384616
gender_and_sex,FTM,trans femme,0.8461538461538461
gender_and_sex,FTM,trans male,0.5769230769230769
gender_and_sex,FTM,trans masc,1.0
gender_and_sex,FTM,trans masculine,0.8076923076923077
gender_and_sex,FTM,transgender,0.6538461538461539
gender_and_sex,FTM,transsexual,0.8846153846153846
gender_and_sex,FTM,two-spirit,0.34615384615384615
gender_and_sex,FTM,womanly,0.2692307692307692
gender_and_sex,M2F,MTF,1.0
gender_and_sex,M2F,agender,0.8076923076923077
gender_and_sex,M2F,androgyne,0.8461538461538461
gender_and_sex,M2F,androgynous,1.0
gender_and_sex,M2F,bigender,0.5
gender_and_sex,M2F,butch,1.0
gender_and_sex,M2F,cis,1.0
gender_and_sex,M2F,cisgender,1.0
gender_and_sex,M2F,effeminate,1.0
gender_and_sex,M2F,enby,1.0
gender_and_sex,M2F,endosex,1.0
gender_and_sex,M2F,female,0.6153846153846154
gender_and_sex,M2F,feminine,0.5769230769230769
gender_and_sex,M2F,femme,0.9230769230769231
